Date,Name of customer,Title,Device,Tasks classification,Ticket id,Assigned to,Assisted by,Description
2024-09-24 14:17:41,Sudha Polyclinic Pvt. Ltd.,PMS of the machine,BA200,Break Down Calls,#1710103,N/A,N/A,
2025-02-23 16:48:42,Sudha Polyclinic Pvt. Ltd.,total bilrubin setup,BA200,Break Down Calls,#1733884343,Sneha,N/A,
2025-06-29 11:04:17,Sukraraj Tropical Hospital,Application Issue,BA400,Break Down Call (On Site),#1733884947,Prabhakar Neupane,N/A,
2024-05-21 11:32:38,Sukraraj Tropical Hospital,BA400 Application issue,BA400,Break Down Calls,#2204249,Sneha,N/A,Error in programming of quality control of certain tests.
2024-10-30 17:42:28,Sukraraj Tropical Hospital,BA400 issue internal dosing,BA400,BreakDownCalls,#2183718,Prabhakar Neupane,N/A,
2026-05-24 13:45:14,Sukraraj Tropical Hospital,baseline error,BA400,N/A,#1733886298,Pratikshya Budhathoki,Pratikshya Budhathoki,
2025-07-06 13:25:20,Sukraraj Tropical Hospital,baseline error,BA400,Break Down Call (On Site),#1733884977,Abiral Dulal,N/A,
2025-09-28 15:18:47,Sukraraj Tropical Hospital,Baseline rejection,BA400,Break Down Call (On Site),#1733885441,Sujan Babu Karki,Abiral Dulal,
2025-09-24 16:34:28,Sukraraj Tropical Hospital,Baseline rejection,BA400,Break Down Call (On Site),#1733885416,Samir Paudel,N/A,
2026-05-15 09:53:27,Sukraraj Tropical Hospital,bd,BA400,Break Down Call (On Site),#1733886276,Sneha,N/A,
2025-08-25 11:58:28,Sukraraj Tropical Hospital,Breakdown,BA400,Break Down Call (On Site),#1733885241,Sneha,N/A,
2025-09-25 11:39:42,Sukraraj Tropical Hospital,check valve change,BA400,Break Down Call (On Site),#1733885418,Sneha,N/A,
2024-05-22 12:37:46,Sukraraj Tropical Hospital,Distillation Plant spare parts replacement,DI Ultra,Break Down Calls,#4646165,Sneha,N/A,Need to change RO membrane of Distillation Plant.
2025-03-03 17:50:43,Sukraraj Tropical Hospital,Home sensor and KNF pump damaged,BA400,Break Down Calls,#1733884398,Sneha,Nishen Adhikari,
2025-11-09 09:30:45,Sukraraj Tropical Hospital,PROBE  BENT,BA400,Break Down Call (On Site),#1733885576,Sneha,N/A,
2025-06-01 17:22:40,Sukraraj Tropical Hospital,Rotor overflow issue,BA400,Break Down Calls,#1733884776,Sujan Babu Karki,N/A,
2025-11-21 11:21:28,Sukraraj Tropical Hospital,Sample probe change,BA400,Break Down Call (On Site),#1733885625,Sneha,N/A,
2024-08-01 11:20:49,Sukraraj Tropical Hospital,Water output low,DI Ultra,Break Down Calls,#9622564,N/A,N/A,
2024-09-12 15:08:19,Sukraraj Tropical Hospital,Application Issue,BA400,Break Down Calls,#2565843,Samir Paudel,N/A,
2024-05-15 15:26:36,Sukraraj Tropical Hospital,BA400 - Stirrer 1 Home Sensor Error,BA400,Break Down Calls,#4665933,Sneha,N/A,BA400 - Stirrer 1 Home Sensor Error. Replaced a new home sensor.
2024-12-26 15:02:43,Sukraraj Tropical Hospital,BA400 issue,BA400,Break Down Calls,#1733884005,N/A,N/A,
2024-12-05 16:38:31,Sukraraj Tropical Hospital,BA400 issue,BA400,Break Down Calls,#2111224,N/A,N/A,
2025-01-10 17:29:35,Sukraraj Tropical Hospital,BA400 wash station collision,BA400,Break Down Calls,#1733884087,Abiral Dulal,N/A,
2025-12-24 14:32:54,Sukraraj Tropical Hospital,baseline rejection,BA400,Break Down Call (On Site),#1733885763,N/A,Prabhakar Neupane,
2025-09-07 09:38:56,Sukraraj Tropical Hospital,baseline rejection,BA400,Break Down Call (On Site),#1733885300,Samir Paudel,N/A,
2025-03-17 21:19:46,Sukraraj Tropical Hospital,baseline rejection,BA400,Break Down Calls,#1733884463,Samir Paudel,Sneha Munankami,
2025-09-04 12:58:13,Sukraraj Tropical Hospital,Breakdown,BA400,Break Down Call (On Site),#1733885286,Sneha,N/A,
2026-04-24 11:42:14,Sukraraj Tropical Hospital,Calibrator run,BA400,Break Down Call (On Site),#1733886197,Sneha,N/A,
2024-10-22 17:35:02,Sukraraj Tropical Hospital,Collision error,BA400,Break Down Calls,#4485577,N/A,N/A,
2025-12-21 11:36:48,Sukraraj Tropical Hospital,communication error,BA400,Break Down Call (On Site),#1733885751,Abiral Dulal,Prabhakar Neupane,
2025-12-03 10:13:32,Sukraraj Tropical Hospital,communication error,BA400,Break Down Call (On Call),#1733885685,Sneha,N/A,
2025-08-12 11:35:10,Sukraraj Tropical Hospital,di plant inspection,DI Ultra,Break Down Call (On Site),#1733885168,Sujan Babu Karki,N/A,
2025-04-27 13:52:21,Sukraraj Tropical Hospital,DI plant inspection,DI Ultra,Break Down Calls,#1733884628,Prabhakar Neupane,Sujan Babu Karki,
2024-09-18 12:32:55,Sukraraj Tropical Hospital,DI plant Issue,DI Ultra,Break Down Calls,#9203170,N/A,N/A,
2024-08-13 11:36:30,Sukraraj Tropical Hospital,DI plant Issue,DI Ultra,Break Down Calls,#9218603,N/A,N/A,
2024-08-11 15:20:15,Sukraraj Tropical Hospital,DI plant Issue,DI Ultra,Break Down Calls,#2644180,N/A,N/A,
2024-12-29 16:50:23,Sukraraj Tropical Hospital,fludic obstruction,BA400,Break Down Calls,#1733884014,Abiral Dulal,N/A,
2024-09-29 14:38:02,Sukraraj Tropical Hospital,Follow up of the machine,DI ULTRA,OnSite Visit x UT x FollowUp x Application,#7847159,N/A,N/A,
2025-07-02 18:24:39,Sukraraj Tropical Hospital,issue in aspiration,BA400,Break Down Call (On Site),#1733884960,Abiral Dulal,N/A,
2024-05-13 16:17:40,Sukraraj Tropical Hospital,Issue in BA400,BA400,Break Down Calls,#7714978,Sneha,N/A,
2025-02-28 16:59:05,Sukraraj Tropical Hospital,issue in ba400,BA400,Break Down Calls,#1733884375,Abiral Dulal,N/A,
2024-10-07 09:51:56,Sukraraj Tropical Hospital,issue in BA400,BA400,Break Down Calls,#4069472,N/A,N/A,
2024-05-08 11:41:38,Sukraraj Tropical Hospital,Issue in calibration and control reports,BA400,Break Down Calls,#6093948,Web Trading Concern Pvt. Ltd.,N/A,
2025-03-04 17:30:54,Sukraraj Tropical Hospital,issue in di plant,DI Ultra,Break Down Calls,#1733884404,Abiral Dulal,N/A,
2025-02-07 16:40:38,Sukraraj Tropical Hospital,issue in di plant,DI Ultra,Break Down Calls,#1733884234,N/A,N/A,
2025-10-17 10:50:24,Sukraraj Tropical Hospital,issue in DIplant,DI Ultra,Break Down Call (On Site),#1733885493,Sujan Babu Karki,N/A,
2026-01-28 14:03:47,Sukraraj Tropical Hospital,laundry issue,RVW 50,Break Down Call (On Site),#1733885894,Sanu Kaji Tha,N/A,
2024-07-02 15:12:06,Sukraraj Tropical Hospital,Laundry Issue,RVW 50,Break Down Calls,#8968853,Sujan Babu Karki,N/A,
2025-08-19 09:40:27,Sukraraj Tropical Hospital,laundry issue hydroextractor,RVW 50,Break Down Call (On Site),#1733885212,Sujan Babu Karki,N/A,
2025-09-02 17:01:31,Sukraraj Tropical Hospital,LAUNDRY MAINTENANCE,RVW 50,Break Down Call (On Site),#1733885266,Sujan Babu Karki,N/A,
2025-09-01 09:24:17,Sukraraj Tropical Hospital,laundry repair,RVW 50,Break Down Call (On Site),#1733885256,Sujan Babu Karki,Sanu Kaji Tha,
2025-08-27 12:15:48,Sukraraj Tropical Hospital,laundry repair,RVW 50,Break Down Call (On Site),#1733885247,Sujan Babu Karki,Sanu Kaji Tha,
2024-07-28 13:55:10,Sukraraj Tropical Hospital,Low water throughput,DI Ultra,Break Down Calls,#4263994,N/A,N/A,
2026-04-23 16:00:59,Sukraraj Tropical Hospital,Overall check,BA400,Break Down Call (On Site),#1733886196,Sneha,N/A,
2024-11-05 14:33:18,Sukraraj Tropical Hospital,PMS of the machine,BA400,PMS,#3986087,Prabhakar Neupane,N/A,
2024-11-11 17:28:51,Sukraraj Tropical Hospital,Qc issue,BA400,Break Down Calls,#9249439,Prabhakar Neupane,N/A,
2024-08-09 17:08:58,Sukraraj Tropical Hospital,Result Abnormal,BA400,Break Down Calls,#3218079,Prabhakar Neupane,N/A,
2024-11-27 16:24:03,Sukraraj Tropical Hospital,Rotor overflow issue,BA400,Break Down Calls,#8193187,Samir Paudel,"SnehaMunankami,",
2024-12-19 17:17:20,Sukraraj Tropical Hospital,sample rejectioand stirrer home sensor error,BA400,Break Down Calls,#1733883962,Sneha,Anu Shrestha,
2026-01-25 11:02:45,Sukraraj Tropical Hospital,sensor issue,BA400,Break Down Call (On Site),#1733885881,Sneha,N/A,
2026-01-20 10:06:27,Sukraraj Tropical Hospital,stirrer home error,BA400,Break Down Call (On Site),#1733885868,N/A,Sneha Munankami,
2025-01-27 16:54:02,Sukraraj Tropical Hospital,Substrate depletion,BA400,Break Down Calls,#1733884181,Samir Paudel,"Nishen Adhikari,",
2025-06-24 13:57:08,Sukraraj Tropical Hospital,washing solution error,BA400,Break Down Call (On Site),#1733884918,Prabhakar Neupane,N/A,
2025-07-25 20:36:41,Sukraraj Tropical Hospital,waste tank issue,BA400,Break Down Call (On Site),#1733885083,Samir Paudel,N/A,
2024-09-09 12:38:38,Sukraraj Tropical Hospital,Water Tank Empty,BA400,Break Down Calls,#7929007,N/A,N/A,
2024-07-05 11:13:28,Sukraraj Tropical Hospital,Water tank empty or impossible to fill in,BA400,Break Down Calls,#9311189,N/A,N/A,
2024-09-11 16:00:53,Sukraraj Tropical Hospital,Water tank limit issue,BA400,Break Down Calls,#1589255,N/A,N/A,
2025-02-09 10:56:15,Sunrise Polyclinic & Diagnostic Center Pvt. Ltd.,EXPIRY ALERT - WILL MAKE AMC BASED ON AGREEEMENT CONTRACT,BA200,AMC Proposal,#1733884243,N/A,N/A,
2024-11-12 14:02:40,Sunrise Polyclinic & Diagnostic Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#3482732,N/A,N/A,
2025-12-04 12:16:03,Sunshine Healthcare Center - Pokhara,Application Issue,Piccolo Chem,Break Down Call (On Site),#1733885691,Binita Paudel,N/A,
2025-10-16 22:35:49,Sunshine Healthcare Center - Pokhara,application issue,Piccolo Chem,Break Down Call (On Site),#1733885479,Binita Paudel,N/A,
2025-02-13 11:19:38,Sunshine Healthcare Center - Pokhara,Chem200 4th pms,Chem200,PMS,#1733884263,N/A,N/A,
2026-01-14 12:16:30,Sunshine Healthcare Center - Pokhara,halogen lamp,Piccolo Chem,Break Down Call (On Site),#1733885850,Binita Paudel,N/A,
2025-07-27 17:28:57,Sunshine Healthcare Center - Pokhara,ISSUE IN QC,Piccolo Chem,Break Down Call (On Call),#1733885090,Abiral Dulal,N/A,
2025-12-21 10:01:00,Sunshine Healthcare Center - Pokhara,lamp expired,Piccolo Chem,Break Down Call (On Site),#1733885748,Binita Paudel,N/A,
2025-12-03 16:34:40,Sunshine Healthcare Center - Pokhara,lamp issue,Piccolo Chem,Break Down Call (On Site),#1733885690,Samir Paudel,Binita Paudel,
2025-03-28 21:46:07,Sunshine Healthcare Center - Pokhara,Piccolo Chem installation,Piccolo Chem,Installation,#1733884527,Prabhakar Neupane,Ashish Pathak,
2025-05-21 21:54:22,Sunshine Healthcare Center - Pokhara,pms of Piccolo Chem,Piccolo Chem,PMS,#1733884736,Samir Paudel,N/A,
2025-09-28 14:34:27,Sunshine Healthcare Center - Pokhara,PMS-Picolo Chem,Piccolo Chem,PMS,#1733885440,Pratikshya Budhathoki,N/A,
2025-06-20 09:57:07,Sunshine Healthcare Center - Pokhara,to add test,Piccolo Chem,Break Down Call (On Call),#1733884888,Ashish Pathak,N/A,
2025-10-10 11:52:50,Sunshine Healthcare Center - Pokhara,"Adding new parameters(hdl,ldl)",Piccolo Chem,Break Down Call (On Site),#1733885460,N/A,N/A,
2024-07-05 12:52:08,Sunshine Healthcare Center - Pokhara,Application Issue,Chem200,Application,#1655894,Prabhakar Neupane,N/A,"application issue, training"
2025-10-13 09:37:58,Sunshine Healthcare Center - Pokhara,Optical error,Piccolo Chem,Break Down Call (On Site),#1733885468,Binita Paudel,N/A,
2024-09-12 18:03:54,Sunshine Healthcare Center - Pokhara,Communication error,Chem200,Break Down Calls,#5825876,Ashish Pathak,N/A,
2024-07-03 16:28:04,Sunshine Healthcare Center - Pokhara,Issue,Chem200,Break Down Calls,#8155421,Prabhakar Neupane,N/A,
2024-12-10 16:50:00,Sunshine Healthcare Center - Pokhara,followup of ECG,iE12A,OnSiteVisit,#8512585,N/A,N/A,
2025-12-26 13:03:38,Sunshine Medical Center,PMs of the machine,BA200,PMS,#1733885781,Sujan Babu Karki,N/A,
2024-10-21 17:27:45,Sunshine Medical Center,barcode issue lyse ran out,H33s,Break Down Calls,#5057932,Sneha,N/A,
2026-04-27 14:59:27,Sunshine Medical Center,Baseline error,BA200,Break Down Call (On Site),#1733886209,Pratikshya Budhathoki,N/A,
2025-11-13 16:38:23,Sunshine Medical Center,H33S result error,H33s,Break Down Call (On Call),#1733885600,Samir Paudel,N/A,
2025-04-01 17:03:45,Sunshine Medical Center,Installation of machine,BA200,Installation,#1733884539,Sujan Babu Karki,N/A,
2024-09-27 13:04:38,Sunshine Medical Center,Issue with Hematology Analyzer,H33s,Break Down Calls,#6529067,Samir Paudel,N/A,
2024-09-24 14:24:43,Sunshine Medical Center,Machine check and replacement talk,BA200,Break Down Calls,#7774325,Samir Paudel,Nishen Adhikari,
2025-09-23 12:55:30,Sunshine Medical Center,PMS,BA200,PMS,#1733885393,N/A,N/A,SN: 832002194
2025-06-23 09:55:14,Sunshine Medical Center,Result backup error issue,BA200,Break Down Call (On Site),#1733884908,Prabhakar Neupane,N/A,
2025-06-20 10:56:12,Sunshine Medical Center,Fluidic obstruction,BA200,Break Down Call (On Site),#1733884890,Abiral Dulal,N/A,
2024-10-01 18:02:23,Sunshine Medical Center,Home sensor error,BA200,Break Down Calls,#2008782,Samir Paudel,Nishen Adhikari,
2025-04-13 12:40:53,Sunshine Medical Center,Inspection of BA200,BA200,Installation,#1733884570,Sujan Babu Karki,N/A,
2026-01-16 10:10:42,Sunshine Medical Center,PMS of the machine,BA200,Break Down Call (On Site),#1733885853,Sujan Babu Karki,N/A,
2024-12-19 16:55:07,Sunshine Medical Center,pre instalation visit,BA200,Pre Installation,#1733883959,Abiral Dulal,N/A,
2025-06-20 18:38:52,Sunshine Medical Center,qc report issue,BA200,Break Down Call (On Call),#1733884895,Prabhakar Neupane,N/A,
2025-09-07 09:37:52,Super Healthcare Polyclinic & Diagnostic Center Pvt. Ltd.,leakage,BA200,Break Down Call (On Site),#1733885298,Abiral Dulal,N/A,
2025-09-15 21:42:56,Super Healthcare Polyclinic & Diagnostic Center Pvt. Ltd.,leakage issue,BA200,Break Down Call (On Site),#1733885319,Abiral Dulal,N/A,
2025-09-08 09:58:30,Super Healthcare Polyclinic & Diagnostic Center Pvt. Ltd.,leakage issue,BA200,Break Down Call (On Site),#1733885302,Abiral Dulal,N/A,
2025-12-29 13:41:09,Super Healthcare Polyclinic & Diagnostic Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733885791,Abiral Dulal,N/A,
2025-06-18 11:21:35,Super Healthcare Polyclinic & Diagnostic Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733884872,Abiral Dulal,N/A,
2024-11-15 15:34:28,Super Healthcare Polyclinic & Diagnostic Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#7746973,N/A,N/A,
2025-07-11 17:30:46,Super Healthcare Polyclinic & Diagnostic Center Pvt. Ltd.,software update,BA200,Break Down Call (On Call),#1733885014,Sneha,N/A,
2025-06-23 09:57:10,Super Healthcare Polyclinic & Diagnostic Center Pvt. Ltd.,Training and QC,BA200,Break Down Call (On Site),#1733884909,Abiral Dulal,N/A,
2025-02-04 17:02:13,Sushil Koirala Prakhar Cancer Hospital,autoclave check,Autoclave - Horizontal,Break Down Calls,#1733884216,Sujan Babu Karki,N/A,
2025-08-01 20:53:09,Sushil Koirala Prakhar Cancer Hospital,autoclave issue,Autoclave - Horizontal,Break Down Call (On Call),#1733885129,Sujan Babu Karki,N/A,
2025-01-14 08:58:06,Swarnim Medical Center Pvt. Ltd.,BioSystems - PMS and Expiry Alert !! (15),BA200,N/A,#1733884106,N/A,N/A,
2026-05-10 10:37:04,Swarnim Medical Center Pvt. Ltd.,issue in sensor,BA200,Break Down Call (On Site),#1733886253,Prabhakar Neupane,N/A,
2025-05-27 21:48:42,Swarnim Medical Center Pvt. Ltd.,operation of machine,BA200,PMS,#1733884759,Samir Paudel,N/A,
2024-11-06 11:55:13,Swarnim Medical Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#1519367,Prabhakar Neupane,N/A,
2025-08-14 17:54:29,Swarnim Medical Center Pvt. Ltd.,Application Issue,BA200,Break Down Call (On Call),#1733885194,Abiral Dulal,N/A,
2025-08-13 16:51:30,Swarnim Medical Center Pvt. Ltd.,Application Issue,BA200,Break Down Call (On Call),#1733885183,Abiral Dulal,N/A,Operating issue and qc issue
2025-08-12 13:21:12,Swarnim Medical Center Pvt. Ltd.,ba200 formatting,BA200,Break Down Call (On Site),#1733885170,Abiral Dulal,Shiwam Paudel,
2025-08-21 09:31:57,Swarnim Medical Center Pvt. Ltd.,"hdl, ldl issue",BA200,Break Down Call (On Call),#1733885225,Abiral Dulal,N/A,
2025-10-17 10:18:58,Swarnim Medical Center Pvt. Ltd.,PMS,BA200,PMS,#1733885490,Abiral Dulal,N/A,
2026-01-27 11:26:57,Swarnim Medical Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733885891,Prabhakar Neupane,N/A,
2026-05-18 18:09:52,Swarnim Medical Center Pvt. Ltd.,Spare parts change Photometric Detector board,BA200,Break Down Call (On Site),#1733886284,Sneha,N/A,
2025-10-17 10:18:30,Swarnim Medical Center Pvt. Ltd.,water tank to limit issue,BA200,Break Down Call (On Site),#1733885489,Abiral Dulal,N/A,
2024-12-02 14:00:28,Syrup Healthcare Pvt. Ltd.,BA200 software update,BA200,Break Down Calls,#5260168,N/A,N/A,
2024-12-26 08:58:06,Syrup Healthcare Pvt. Ltd.,BioSystems - PMS and Expiry Alert !! (7)  new ticket raised for pms,BA200,N/A,#1733883997,N/A,N/A,
2025-03-21 22:17:34,Syrup Healthcare Pvt. Ltd.,home error,BA200,Break Down Calls,#1733884483,Sneha,N/A,
2026-05-11 11:38:15,Syrup Healthcare Pvt. Ltd.,Photo detector board &amp; vertical belt change,BA200,Break Down Call (On Site),#1733886256,Prabhakar Neupane,Supriya Kuikel,
2024-09-26 14:41:58,Syrup Healthcare Pvt. Ltd.,PMS,BA200,PMS,#9843501,N/A,N/A,
2025-12-26 13:02:26,Syrup Healthcare Pvt. Ltd.,pms of the machine,BA200,PMS,#1733885780,Abiral Dulal,N/A,
2024-05-15 12:03:37,Syrup Healthcare Pvt. Ltd.,BA200 - Reaction Rotor Issue,BA200,Break Down Calls,#2856014,Sneha,N/A,Issue regarding reactor rotor of BA200
2025-02-23 17:33:41,T.U. Teaching Hospital,755 not working,Taski Swingo 755,Break Down Calls,#1733884345,Sanu Kaji Tha,N/A,
2025-03-16 17:30:56,T.U. Teaching Hospital,issue in Centrifuge,Centrifuge 5702/R,Break Down Calls,#1733884456,Sujan Babu Karki,N/A,
2025-08-18 15:18:30,T.U. Teaching Hospital,issue in ergodisc 165,Ergodisc 165,Break Down Call (On Site),#1733885206,Sanu Kaji Tha,N/A,
2025-08-12 17:28:10,T.U. Teaching Hospital,Issue in Phototherapy,Wholebody Phototherapy,Break Down Call (On Site),#1733885176,Sujan Babu Karki,N/A,
2026-05-07 09:57:11,T.U. Teaching Hospital,need  to replace spare part on machine,Ergodisc 165,Break Down Call (On Site),#1733886245,Sanu Kaji Tha,N/A,
2024-07-29 12:34:40,T.U. Teaching Hospital,PMS of Wholebody Phototherapy,Wholebody Phototherapy,PMS,#6928925,Sujan Babu Karki,N/A,
2026-04-30 10:12:52,T.U. Teaching Hospital,spares taken to mend the machine,Ergodisc 165,Break Down Call (On Site),#1733886218,Sanu Kaji Tha,N/A,
2025-01-29 16:40:58,T.U. Teaching Hospital,PMS of DermaChair,Dermachair,PMS,#1733884189,Sujan Babu Karki,N/A,
2024-12-10 16:54:21,T.U. Teaching Hospital,PMS of the machine,Wholebody Phototherapy,PMS,#9436997,Prabhakar Neupane,Prasanna Sigdel,
2025-09-04 12:36:08,Tamor Hospital,Breakdown,BTS,Break Down Call (On Site),#1733885283,Pradip Baral,N/A,Flow cell change.
2025-09-05 16:39:59,Tamor Hospital,Follow up of the machine,BTS,Break Down Call (On Site),#1733885290,Pradip Baral,N/A,
2025-02-07 21:25:57,Tamor Hospital,installation of bts,BTS,Installation,#1733884236,Pradip Baral,N/A,
2025-09-04 12:34:37,Tamor Hospital,Installation of machine,i-SMART 30 PRO,Installation,#1733885282,Pradip Baral,N/A,
2025-11-06 16:05:19,Tamor Hospital,PMS of the machine,BTS,PMS,#1733885568,N/A,N/A,
2026-02-11 10:33:19,Tamor Hospital,slope error,i-SMART 30 PRO,Break Down Call (On Call),#1733885960,Sneha,N/A,
2025-09-28 14:32:48,Taplejung Hospital,PMS-A1CARE,A1Care,PMS,#1733885439,N/A,N/A,
2025-01-16 08:58:07,Titan Healthcare Pvt. Ltd.,BioSystems - PMS and Expiry Alert !! (17),BA200,N/A,#1733884111,N/A,N/A,
2025-06-23 10:06:01,Titan Healthcare Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733884915,Sujan Babu Karki,N/A,
2026-04-27 10:39:47,Tribhuvan International Airpot (TIA),Swingo 755 check,Taski Swingo 755,Break Down Call (On Site),#1733886204,Sanu Kaji Tha,N/A,
2026-01-16 10:11:16,Trishuli Hospital,PMS of the machine,SWT5,PMS,#1733885854,Sujan Babu Karki,N/A,
2025-01-22 10:02:28,Trishuli Hospital,PMS of the machine,SWT5,PMS,#1733884146,Sujan Babu Karki,N/A,
2024-09-10 12:56:34,Trishuli Hospital,PMS of the machine,SWT5,PMS,#2422721,Sujan Babu Karki,N/A,
2026-01-02 10:28:30,Tshorolpa Hospital,maintenance of macchine,EXI 1800,Break Down Call (On Site),#1733885806,Samir Paudel,N/A,
2024-06-11 14:12:17,Tshorolpa Hospital,Display Touch Issue,Z50,Break Down Calls,#6000070,N/A,N/A,
2024-09-09 13:52:57,Tshorolpa Hospital,"Glucose,Creatinine issue",Piccolo Chem,Application,#1963715,N/A,N/A,
2025-06-17 16:45:45,Tshorolpa Hospital,Hgb blank abnormal,Z50,Break Down Call (On Call),#1733884865,Prabhakar Neupane,N/A,
2025-03-07 17:15:04,Tshorolpa Hospital,issue in sampling assembly,Z50,Break Down Calls,#1733884415,Sneha,N/A,
2025-04-13 12:41:50,Tshorolpa Hospital,lipase issue,Piccolo Chem,Break Down Calls,#1733884572,Prabhakar Neupane,N/A,
2024-08-28 14:43:50,Tshorolpa Hospital,machine do not turn on,Z50,Break Down Calls,#7820416,Sneha,N/A,
2024-12-20 18:04:39,Tshorolpa Hospital,pms of Piccolo Chem,Piccolo Chem,PMS,#1733883969,N/A,N/A,
2025-06-06 14:18:07,Tshorolpa Hospital,QC ISSUE,Piccolo Chem,Break Down Call (On Call),#1733884807,Prabhakar Neupane,N/A,
2025-06-06 14:17:36,Tshorolpa Hospital,QC ISSUE AND SUBSTRATE ISSUE,EXI 1800,Break Down Call (On Call),#1733884806,Prabhakar Neupane,N/A,
2024-09-27 18:21:32,Tshorolpa Hospital,vitamin b12 error,EXI 1800,Break Down Calls,#1345985,N/A,N/A,
2024-12-25 14:07:33,Tshorolpa Hospital,z50 switch and power supply board issue,Z50,Break Down Calls,#1733883991,N/A,N/A,
2025-05-15 20:12:56,United Diagnostics Laboratory - Mahendranagar,pms of A25,A25,PMS,#1733884705,Samir Paudel,N/A,
